t_start,duration,offset,t_local,state
3516.0,18.0,0.0,6.0,ggggggrrrrrrrrrrrrrrrrrr
3534.0,3.0,0.0,24.0,gggggyrrrrrrrrrrrrrrrrrr
3537.0,3.0,0.0,27.0,gggggrrrrrrrrrrrrrrrrrrr
3540.0,22.0,0.0,30.0,gggggrrrrrrrgggggrrrrrrr
3562.0,3.0,0.0,52.0,yyyyyrrrrrrrgggggrrrrrrr
3565.0,22.0,0.0,55.0,rrrrrrrrrrrrggggggrrrrrr
3587.0,3.0,0.0,77.0,rrrrrrrrrrrryyyyyyrrrrrr
3590.0,40.0,0.0,80.0,rrrrrrggggggrrrrrrgggggg
3630.0,3.0,0.0,120.0,rrrrrrggggggrrrrrryyyyyy
3633.0,12.0,0.0,123.0,rrrrrrggggggrrrrrrrrrrrr
3645.0,3.0,0.0,0.0,rrrrrryyyyyyrrrrrrrrrrrr
3648.0,18.0,0.0,3.0,ggggggrrrrrrrrrrrrrrrrrr
3666.0,3.0,0.0,21.0,gggggyrrrrrrrrrrrrrrrrrr
3669.0,3.0,0.0,24.0,gggggrrrrrrrrrrrrrrrrrrr
3672.0,22.0,0.0,27.0,gggggrrrrrrrgggggrrrrrrr
3694.0,3.0,0.0,49.0,yyyyyrrrrrrrgggggrrrrrrr
3697.0,22.0,0.0,52.0,rrrrrrrrrrrrggggggrrrrrr
3719.0,3.0,0.0,74.0,rrrrrrrrrrrryyyyyyrrrrrr
3722.0,40.0,0.0,77.0,rrrrrrggggggrrrrrrgggggg
3762.0,3.0,0.0,117.0,rrrrrrggggggrrrrrryyyyyy
3765.0,12.0,0.0,120.0,rrrrrrggggggrrrrrrrrrrrr
3777.0,3.0,0.0,132.0,rrrrrryyyyyyrrrrrrrrrrrr
3780.0,18.0,0.0,0.0,ggggggrrrrrrrrrrrrrrrrrr
3798.0,3.0,0.0,18.0,gggggyrrrrrrrrrrrrrrrrrr
3801.0,3.0,0.0,21.0,gggggrrrrrrrrrrrrrrrrrrr
